District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Min_Class,Max_Class,Avg_Class_Size,Imbalance_Ratio,Under_Enrolled_Classes,Overcrowded_Classes,Dominant_Class,Class_Strength_Tag
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,0,35,48,53,30,166,0,53,33.2,53000.0,1,0,Class 11,Severely Imbalanced
SHRAWASTI,GILAULA,9510103104,RAJKIYA HIGH SCHOOL KATAR,0,37,24,0,0,61,0,37,12.2,37000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,GILAULA,9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,0,37,37,0,0,74,0,37,14.8,37000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,GILAULA,9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,0,30,19,0,0,49,0,30,9.8,30000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,HARIHARPUR RANI,9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,20,70,71,44,53,258,20,71,51.6,3.55,0,2,Class 10,Overcrowded
SHRAWASTI,HARIHARPUR RANI,9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,0,45,28,0,0,73,0,45,14.6,45000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,HARIHARPUR RANI,9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,0,28,13,0,0,41,0,28,8.2,28000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,HARIHARPUR RANI,9510206205,RAJKIYA HIGH SCHOOL GOTHWA,0,126,54,0,0,180,0,126,36.0,126000.0,3,1,Class 9,Ghost Classes
SHRAWASTI,HARIHARPUR RANI,9510216503,RAJKIYA HIGH SCHOOL JOGNI,0,55,33,0,0,88,0,55,17.6,55000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,0,55,54,0,0,109,0,55,21.8,55000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,HARIHARPUR RANI,9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,0,47,43,0,0,90,0,47,18.0,47000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,IKAUNA,9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,0,79,19,16,8,122,0,79,24.4,79000.0,2,1,Class 9,Ghost Classes
SHRAWASTI,IKAUNA,9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,0,41,31,0,0,72,0,41,14.4,41000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,IKAUNA,9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,0,55,76,0,0,131,0,76,26.2,76000.0,3,1,Class 10,Ghost Classes
SHRAWASTI,IKAUNA,9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,0,23,29,0,0,52,0,29,10.4,29000.0,3,0,Class 10,Ghost Classes
SHRAWASTI,IKAUNA,9510303105,"RAJKIYA INTER COLLEGE, BHITTI, IKAUNA",0,45,60,55,38,198,0,60,39.6,60000.0,1,0,Class 10,Severely Imbalanced
SHRAWASTI,JAMUNHA,9510407103,RAJKIYA HIGH SCHOOL CHIRAIYA,0,31,40,0,0,71,0,40,14.2,40000.0,3,0,Class 10,Ghost Classes
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,0,47,41,0,0,88,0,47,17.6,47000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,JAMUNHA,9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,0,23,21,0,0,44,0,23,8.8,23000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,JAMUNHA,9510401103,RAJKIYA HIGH SCHOOL INDWA,0,30,35,0,0,65,0,35,13.0,35000.0,3,0,Class 10,Ghost Classes
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,0,33,31,0,0,64,0,33,12.8,33000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,SIRSIYA,9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,0,90,87,0,0,177,0,90,35.4,90000.0,3,2,Class 9,Ghost Classes
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,0,47,53,0,0,100,0,53,20.0,53000.0,3,0,Class 10,Ghost Classes
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,0,32,25,0,0,57,0,32,11.4,32000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,0,39,16,0,0,55,0,39,11.0,39000.0,3,0,Class 9,Ghost Classes
SHRAWASTI,SIRSIYA,9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,0,168,40,0,0,208,0,168,41.6,168000.0,3,1,Class 9,Ghost Classes
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,0,26,30,0,0,56,0,30,11.2,30000.0,3,0,Class 10,Ghost Classes
SHRAWASTI,SIRSIYA,9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",0,212,161,146,69,588,0,212,117.6,212000.0,1,4,Class 9,Overcrowded
SIDDHARTHNAGAR,BANSI,9540310301,GOVRN.KANYA INTER COLLEGE BANS,22,59,42,27,33,183,22,59,36.6,2.68,0,0,Class 9,Imbalanced
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,0,59,38,0,0,97,0,59,19.4,59000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,BANSI,9540303603,RAJKIYEE U.M.V. GONHATAL,0,79,64,0,0,143,0,79,28.6,79000.0,3,2,Class 9,Ghost Classes
SIDDHARTHNAGAR,BARHANI,9540101203,RAJKEEY UMV MOHAN KOLA,0,53,39,0,0,92,0,53,18.4,53000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,BARHANI,9544101528,RAJKIYA INTER COLLEGE KARUA,7,18,18,2,7,52,2,18,10.4,9.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,0,80,87,0,0,167,0,87,33.4,87000.0,3,2,Class 10,Ghost Classes
SIDDHARTHNAGAR,BIRDPUR,9540201710,GOVT.INTER COLLEGE DULHASUMALI,52,90,51,96,34,323,34,96,64.6,2.82,0,2,Class 11,Overcrowded
SIDDHARTHNAGAR,BIRDPUR,9540203811,RAJKEEY UMV BAHORAVA UTTARI,0,58,30,0,0,88,0,58,17.6,58000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,0,15,13,0,0,28,0,15,5.6,15000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,DUMARIYAGANJ,9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,14,97,95,85,103,394,14,103,78.8,7.36,0,4,Class 12,Overcrowded
SIDDHARTHNAGAR,DUMARIYAGANJ,9540806903,RAJKEEY U.M.V. KUNDI,0,106,68,0,0,174,0,106,34.8,106000.0,3,2,Class 9,Ghost Classes
SIDDHARTHNAGAR,DUMARIYAGANJ,9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,66,104,99,56,66,391,56,104,78.2,1.86,0,4,Class 9,Overcrowded
SIDDHARTHNAGAR,DUMARIYAGANJ,9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,0,66,36,0,0,102,0,66,20.4,66000.0,3,1,Class 9,Ghost Classes
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,0,44,40,0,0,84,0,44,16.8,44000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,35,59,81,58,43,276,35,81,55.2,2.31,0,1,Class 10,Imbalanced
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,0,56,29,0,0,85,0,56,17.0,56000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,0,52,49,0,0,101,0,52,20.2,52000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,KHESARAHA,9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,59,124,130,93,66,472,59,130,94.4,2.2,0,4,Class 10,Overcrowded
SIDDHARTHNAGAR,KHESARAHA,9540505103,RAJKIYEE U.M.V MATIYARIYA,0,55,18,0,0,73,0,55,14.6,55000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,KHUNIYANV,9541017701,GOV.INTER COLLEGE PAJAUHA,0,25,29,11,18,83,0,29,16.6,29000.0,1,0,Class 10,Severely Imbalanced
SIDDHARTHNAGAR,KHUNIYANV,9541000105,RAJKEEY U.M.V. UNCHDIH,0,98,57,0,0,155,0,98,31.0,98000.0,3,1,Class 9,Ghost Classes
SIDDHARTHNAGAR,KHUNIYANV,9541016708,RAJKIYA U M V DHOBHA,0,59,17,0,0,76,0,59,15.2,59000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,MITHAVAL,9540603004,RAJKIYEE U.M.V. MASINA KHAS,0,40,15,0,0,55,0,40,11.0,40000.0,3,0,Class 9,Ghost Classes
SIDDHARTHNAGAR,NAUGARH,9541207002,G.G.I.C. TETARI BAZAR,39,88,72,96,76,371,39,96,74.2,2.46,0,4,Class 11,Overcrowded
SIDDHARTHNAGAR,NAUGARH,9541204303,RAJKEEY INTER COLLEGE NAUGARH,81,104,147,105,99,536,81,147,107.2,1.81,0,5,Class 10,Overcrowded
SIDDHARTHNAGAR,NAUGARH,9541209304,RAJKEEY U.M.V. BASAUNI,0,121,73,0,0,194,0,121,38.8,121000.0,3,2,Class 9,Ghost Classes
SIDDHARTHNAGAR,NAUGARH,9541202204,RAJKEEY U.M.V. KODRA GRANT,0,28,34,0,0,62,0,34,12.4,34000.0,3,0,Class 10,Ghost Classes
SIDDHARTHNAGAR,SHOHARATGARH,9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,0,39,24,0,0,63,0,39,12.6,39000.0,3,0,Class 9,Ghost Classes
SITAPUR,ALIYA,9240100708,GGIC IMALIYA SULTANPUR,34,97,63,76,0,270,0,97,54.0,97000.0,1,3,Class 9,Overcrowded
SITAPUR,ALIYA,9240100702,GOVT GIRLS H.S. SCHOOL EMILIYA SULTANPUR ,0,69,81,0,0,150,0,81,30.0,81000.0,3,2,Class 10,Ghost Classes
SITAPUR,ALIYA,9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,0,54,62,0,0,116,0,62,23.2,62000.0,3,1,Class 10,Ghost Classes
SITAPUR,BEHTA,9240208305,G HS SALARPUR DARAPUR BEHTA,0,32,34,0,0,66,0,34,13.2,34000.0,3,0,Class 10,Ghost Classes
SITAPUR,BEHTA,9240204505,GOVT. SECONDRY SCHOOL RIHAR,0,72,44,0,0,116,0,72,23.2,72000.0,3,1,Class 9,Ghost Classes
SITAPUR,BEHTA,9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,0,32,17,0,0,49,0,32,9.8,32000.0,3,0,Class 9,Ghost Classes
SITAPUR,BEHTA,9240210005,GOVT.Higher Secondary School JuaPurva,0,26,15,0,0,41,0,26,8.2,26000.0,3,0,Class 9,Ghost Classes
SITAPUR,BEHTA,9240200405,RAJKIYA U.M.V. BHADFAR,0,94,52,10,0,156,0,94,31.2,94000.0,2,1,Class 9,Ghost Classes
SITAPUR,BEHTA,9240212801,RAJKIYA U.M.V. BHAVANIPUR,0,25,29,0,0,54,0,29,10.8,29000.0,3,0,Class 10,Ghost Classes
SITAPUR,BISWAN,9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,96,160,95,122,151,624,95,160,124.8,1.68,0,5,Class 9,Overcrowded
SITAPUR,BISWAN,9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,0,53,47,0,0,100,0,53,20.0,53000.0,3,0,Class 9,Ghost Classes
SITAPUR,BISWAN,9240301402,RAJKIYA U.M.V. PIPRAKALA,0,66,51,0,0,117,0,66,23.4,66000.0,3,1,Class 9,Ghost Classes
SITAPUR,GONDLAMAU,9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,0,83,105,0,0,188,0,105,37.6,105000.0,3,2,Class 10,Ghost Classes
SITAPUR,GONDLAMAU,9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,0,51,16,0,0,67,0,51,13.4,51000.0,3,0,Class 9,Ghost Classes
SITAPUR,HARGAON,9240506605,GOVT. H.S. VAJEERPUR,0,30,44,0,0,74,0,44,14.8,44000.0,3,0,Class 10,Ghost Classes
SITAPUR,HARGAON,9240503602,GOVT. HIGH SCHOOL SALARPUR,0,86,94,0,0,180,0,94,36.0,94000.0,3,2,Class 10,Ghost Classes
SITAPUR,KASMANDA,9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,80,236,221,170,192,899,80,236,179.8,2.95,0,5,Class 9,Overcrowded
SITAPUR,KASMANDA,9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,0,109,96,0,0,205,0,109,41.0,109000.0,3,2,Class 9,Ghost Classes
SITAPUR,KHAIRABAD,9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,0,51,61,0,0,112,0,61,22.4,61000.0,3,1,Class 10,Ghost Classes
SITAPUR,KHAIRABAD,9240701601,RAJKIYA U.M.V CHILVARA,0,61,44,0,0,105,0,61,21.0,61000.0,3,1,Class 9,Ghost Classes
SITAPUR,LAHARPUR,9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,41,121,123,58,70,413,41,123,82.6,3.0,0,3,Class 10,Overcrowded
SITAPUR,LAHARPUR,9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,32,101,113,79,53,378,32,113,75.6,3.53,0,3,Class 10,Overcrowded
SITAPUR,LAHARPUR,9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,79,156,63,89,26,413,26,156,82.6,6.0,0,4,Class 9,Overcrowded
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,3,78,126,127,121,455,3,127,91.0,42.32,1,4,Class 11,Overcrowded
SITAPUR,MACHHAREHTA,9240904704,RAJKIYA U.M.V. BANIAMAU,0,39,19,0,0,58,0,39,11.6,39000.0,3,0,Class 9,Ghost Classes
SITAPUR,MACHHAREHTA,9240908303,RAJKIYA U.M.V. BHITHORA,0,42,60,0,0,102,0,60,20.4,60000.0,3,0,Class 10,Ghost Classes
SITAPUR,MAHMOODABAD,9241010002,GGIC MAHMOODABAD,44,137,113,158,164,616,44,164,123.2,3.73,0,4,Class 12,Overcrowded
SITAPUR,MAHMOODABAD,9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,46,46,25,22,27,166,22,46,33.2,2.09,0,0,Class 8,Imbalanced
SITAPUR,MAHMOODABAD,9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,0,69,40,0,0,109,0,69,21.8,69000.0,3,1,Class 9,Ghost Classes
SITAPUR,MAHMOODABAD,9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,33,68,76,41,42,260,33,76,52.0,2.3,0,2,Class 10,Overcrowded
SITAPUR,MAHOLI,9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,34,132,114,75,82,437,34,132,87.4,3.88,0,4,Class 9,Overcrowded
SITAPUR,MAHOLI,9241107705,RAJKIYA U.M.V. RAJVAPUR,0,77,72,0,0,149,0,77,29.8,77000.0,3,2,Class 9,Ghost Classes
SITAPUR,MISRIKH,9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,76,200,178,200,188,842,76,200,168.4,2.63,0,5,Class 9,Overcrowded
SITAPUR,MISRIKH,9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,0,55,59,0,0,114,0,59,22.8,59000.0,3,0,Class 10,Ghost Classes
SITAPUR,MISRIKH,9241200201,RAJKIYA U.M.V. GULHARIYA,0,50,58,0,0,108,0,58,21.6,58000.0,3,0,Class 10,Ghost Classes
SITAPUR,N.K.BISWAN,9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,54,112,115,161,165,607,54,165,121.4,3.06,0,4,Class 12,Overcrowded
SITAPUR,N.K.KHAIRABAD,9242101305,RAJKIYA BALIKA INTER COLLEGE KHAIRABAD,81,243,196,222,210,952,81,243,190.4,3.0,0,5,Class 9,Overcrowded
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,65,166,252,252,357,1092,65,357,218.4,5.49,0,5,Class 12,Overcrowded
SITAPUR,N.K.SITAPUR,9242301416,RAJKIYA INTER COLLEGE SITAPUR,53,251,218,380,403,1305,53,403,261.0,7.6,0,4,Class 12,Overcrowded
SITAPUR,PAHALA,9241300604,GOVT.HIGHER SECONDARY SCHOOL KABRA,0,50,24,0,0,74,0,50,14.8,50000.0,3,0,Class 9,Ghost Classes
SITAPUR,PAHALA,9241300117,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Akbapur,62,131,117,136,95,541,62,136,108.2,2.19,0,5,Class 11,Overcrowded
SITAPUR,PAHALA,9241300106,RAJKIYA U.M.V. BHITKURA,0,78,49,0,0,127,0,78,25.4,78000.0,3,1,Class 9,Ghost Classes
SITAPUR,PAHALA,9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,0,28,21,0,0,49,0,28,9.8,28000.0,3,0,Class 9,Ghost Classes
SITAPUR,PARSENDI,9241403603,GOVT.HIGH SCHOOL TAPPA KHAJURIYA,0,55,61,0,0,116,0,61,23.2,61000.0,3,1,Class 10,Ghost Classes
SITAPUR,PISAWAN,9241500112,GOVT. GIRLS INTER COLLEGE NERI,65,96,105,122,115,503,65,122,100.6,1.88,0,5,Class 11,Overcrowded
SITAPUR,PISAWAN,9241500806,RAJKIYA BALIKA INTER COLLEGE MAHMDAPUR PISAWAN,17,29,34,17,11,108,11,34,21.6,3.09,0,0,Class 10,Imbalanced
SITAPUR,PISAWAN,9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,50,147,143,124,178,642,50,178,128.4,3.56,0,4,Class 12,Overcrowded
SITAPUR,PISAWAN,9241508502,RAJKIYA U.M.V. MOHARNIYA,0,113,92,0,0,205,0,113,41.0,113000.0,3,2,Class 9,Ghost Classes
SITAPUR,RAMPURMATHURA,9241606005,GOVT.GIRLS HIGH SCHOOL KODORA,0,73,78,0,0,151,0,78,30.2,78000.0,3,2,Class 10,Ghost Classes
SITAPUR,RAMPURMATHURA,9241600502,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Sahranankari,69,57,64,50,47,287,47,69,57.4,1.47,0,2,Class 8,Overcrowded
SITAPUR,RAMPURMATHURA,9241605008,RAJKIYA INTER COLLEGE BASURA,165,227,206,227,181,1006,165,227,201.2,1.38,0,5,Class 9,Overcrowded
SITAPUR,RAMPURMATHURA,9241608212,RAJKIYA INTER COLLEGE RAMPURMATHURA,79,168,109,114,99,569,79,168,113.8,2.13,0,5,Class 9,Overcrowded
SITAPUR,RAMPURMATHURA,9241607002,RAJKIYA U.M.V. BILASPUR,0,26,25,0,0,51,0,26,10.2,26000.0,3,0,Class 9,Ghost Classes
SITAPUR,REUSA,9241703404,GOVT. HIGHER SECONDARY SCHOOL CHAUSA,0,36,20,0,0,56,0,36,11.2,36000.0,3,0,Class 9,Ghost Classes
SITAPUR,REUSA,9241700119,GOVT. Higher Secondary School THANGAON,0,91,88,0,0,179,0,91,35.8,91000.0,3,2,Class 9,Ghost Classes
SITAPUR,SAKARAN,9241806804,GOVT. GIRLS  HIGHER SECONDARY SCHOOL  MADNAPUR,0,37,35,0,0,72,0,37,14.4,37000.0,3,0,Class 9,Ghost Classes
SITAPUR,SAKARAN,9241807903,GOVT. HIGHER SECONDRAY SCHOOL PACHDEVRA,0,37,23,0,0,60,0,37,12.0,37000.0,3,0,Class 9,Ghost Classes
SITAPUR,SAKARAN,9241804804,RAJKIYA INTER COLLEGE. SANDA,164,261,294,224,221,1164,164,294,232.8,1.79,0,5,Class 10,Overcrowded
SITAPUR,SIDHAULI,9241901111,G.I.C.NEELGAON,50,172,100,131,166,619,50,172,123.8,3.44,0,4,Class 9,Overcrowded
SITAPUR,SIDHAULI,9241911203,GOVT.HIGHER SECONDARY SCHOOL SARAURA,0,114,112,0,0,226,0,114,45.2,114000.0,3,2,Class 9,Ghost Classes
SITAPUR,SIDHAULI,9241910803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Jajour,67,209,208,155,142,781,67,209,156.2,3.12,0,5,Class 9,Overcrowded
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,0,68,63,0,0,131,0,68,26.2,68000.0,3,2,Class 9,Ghost Classes
SONBHADRA,BABHANI,9700700704,G.I.C. CHAPKI,84,217,202,145,129,777,84,217,155.4,2.58,0,5,Class 9,Overcrowded
SONBHADRA,BABHANI,9700702704,GOVT. HIGH SCHOOL NAWATOLA,0,47,26,0,0,73,0,47,14.6,47000.0,3,0,Class 9,Ghost Classes
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,0,91,81,0,0,172,0,91,34.4,91000.0,3,2,Class 9,Ghost Classes
SONBHADRA,BABHANI,9700701706,GOVT. U.M.V. IKDIRI,0,86,247,0,0,333,0,247,66.6,247000.0,3,2,Class 10,Ghost Classes
SONBHADRA,CHATRA,9700505203,GOVT. GIRLS HIGH SCHOOL BHUSAULIYA,0,32,22,0,0,54,0,32,10.8,32000.0,3,0,Class 9,Ghost Classes
SONBHADRA,CHATRA,9700504511,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RAMGARH,88,135,137,128,79,567,79,137,113.4,1.73,0,5,Class 10,Overcrowded
SONBHADRA,CHOPAN,9700112318,G.G.I.C. OBRA,51,170,155,139,136,651,51,170,130.2,3.33,0,4,Class 9,Overcrowded
SONBHADRA,CHOPAN,9700100503,GOVERNMENT INTER COLLEGE  GURMURA,58,176,166,128,166,694,58,176,138.8,3.03,0,4,Class 9,Overcrowded
SONBHADRA,CHOPAN,9700107304,GOVT. GIRLS HIGH SCHOOL GOTHANI,0,118,118,0,0,236,0,118,47.2,118000.0,3,2,Class 9,Ghost Classes
SONBHADRA,CHOPAN,9700107242,GOVT. HIGH SCHOL JUGAIL,0,154,149,0,0,303,0,154,60.6,154000.0,3,2,Class 9,Ghost Classes
SONBHADRA,CHOPAN,9700101033,GOVT. HIGH SCHOOL PANARI,0,67,37,0,0,104,0,67,20.8,67000.0,3,1,Class 9,Ghost Classes
SONBHADRA,CHOPAN,9700109211,Govt. H.S.S. CHAKDAHIYA,0,52,28,0,0,80,0,52,16.0,52000.0,3,0,Class 9,Ghost Classes
SONBHADRA,CHOPAN,9700100110,Govt. H.S.S. SIDHAHAWA,0,69,49,0,0,118,0,69,23.6,69000.0,3,1,Class 9,Ghost Classes
SONBHADRA,DUDHI,9700208504,G.G.I.C. DUDHI,106,327,355,351,371,1510,106,371,302.0,3.5,0,5,Class 12,Overcrowded
SONBHADRA,DUDHI,9700208505,G.I.C. DUDHI,61,304,295,329,367,1356,61,367,271.2,6.02,0,5,Class 12,Overcrowded
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,0,69,67,0,0,136,0,69,27.2,69000.0,3,2,Class 9,Ghost Classes
SONBHADRA,DUDHI,9700205007,GOVT. U.M.V. BAIRKHAN,0,64,51,0,0,115,0,64,23.0,64000.0,3,1,Class 9,Ghost Classes
SONBHADRA,DUDHI,9700201908,Govt. H.S.S. DIGHUL,0,84,85,0,0,169,0,85,33.8,85000.0,3,2,Class 10,Ghost Classes
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,0,104,127,0,0,231,0,127,46.2,127000.0,3,2,Class 10,Ghost Classes
SONBHADRA,GHORAWAL,9700400308,G I C GHORAWAL,100,343,390,249,348,1430,100,390,286.0,3.9,0,5,Class 10,Overcrowded
SONBHADRA,GHORAWAL,9700405504,GOVT. GIRLS INTER COLLEGE DOHARI,0,139,163,106,71,479,0,163,95.8,163000.0,1,4,Class 10,Overcrowded
SONBHADRA,GHORAWAL,9700408504,GOVT. H.S.S. PARWANIYA,0,43,28,0,0,71,0,43,14.2,43000.0,3,0,Class 9,Ghost Classes
SONBHADRA,GHORAWAL,9700410606,GOVT. HIGH SCHOOL  PARSAUNA,0,34,28,0,0,62,0,34,12.4,34000.0,3,0,Class 9,Ghost Classes
SONBHADRA,GHORAWAL,9700408605,Govt. H.S.S. HINAUTI,0,43,18,0,0,61,0,43,12.2,43000.0,3,0,Class 9,Ghost Classes
SONBHADRA,GHORAWAL,9700403203,Pt Deendayal Upadhyay Govt Model Inter College Mudiladeeh,125,239,225,165,157,911,125,239,182.2,1.91,0,5,Class 9,Overcrowded
SONBHADRA,KARMA,9700401109,GOVT. INTER C. SIRSIYA THAKURAI KHAIRPUR,80,174,186,142,147,729,80,186,145.8,2.32,0,5,Class 10,Overcrowded
SONBHADRA,KONE,9700106103,G. I. C. KON,233,385,402,311,324,1655,233,402,331.0,1.73,0,5,Class 10,Overcrowded
SONBHADRA,KONE,9700607003,GOVT. GIRLS HIGH SCHOOL CHANANI,0,41,14,0,0,55,0,41,11.0,41000.0,3,0,Class 9,Ghost Classes
SONBHADRA,KONE,9700606105,GOVT. H.S.S. PINDARI,0,40,27,0,0,67,0,40,13.4,40000.0,3,0,Class 9,Ghost Classes
SONBHADRA,KONE,9700606304,GOVT. HIGH SCHOOL CHAKARIYA,0,54,53,0,0,107,0,54,21.4,54000.0,3,0,Class 9,Ghost Classes
SONBHADRA,MYORPUR,9700807506,G I C SHAKTINAGAR,69,163,173,236,222,863,69,236,172.6,3.42,0,5,Class 11,Overcrowded
SONBHADRA,MYORPUR,9700806705,GOVT. H.S.S. CHANGA,0,146,52,0,0,198,0,146,39.6,146000.0,3,1,Class 9,Ghost Classes
SONBHADRA,MYORPUR,9700807311,GOVT. H.S.S. DHURVAH,0,66,63,0,0,129,0,66,25.8,66000.0,3,2,Class 9,Ghost Classes
SONBHADRA,MYORPUR,9700805803,GOVT. H.S.S. PIPARHAR,0,100,51,0,0,151,0,100,30.2,100000.0,3,1,Class 9,Ghost Classes
SONBHADRA,MYORPUR,9700807108,GOVT. INTER COLLEGE PIPRI,76,197,222,133,177,805,76,222,161.0,2.92,0,5,Class 10,Overcrowded
SONBHADRA,MYORPUR,9700802805,GOVT. U.M.V. MADHUBAN,0,59,32,0,0,91,0,59,18.2,59000.0,3,0,Class 9,Ghost Classes
SONBHADRA,MYORPUR,9700800907,GOVT. U.M.V. SAGOBANDH,0,79,64,0,0,143,0,79,28.6,79000.0,3,2,Class 9,Ghost Classes
SONBHADRA,MYORPUR,9700807412,Govt. Inter College .ANPRA,54,377,301,159,240,1131,54,377,226.2,6.98,0,4,Class 9,Overcrowded
SONBHADRA,MYORPUR,9700808127,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE MEDARDAH,13,101,104,110,17,345,13,110,69.0,8.46,0,3,Class 11,Overcrowded
SONBHADRA,NAGWA,9700605205,GOVT. GIRLS HIGH SCHOOL CHERUI,0,30,31,0,0,61,0,31,12.2,31000.0,3,0,Class 10,Ghost Classes
