District,Block,School_ID,School_Name,Total_2223,Total_2324,Total_2425,Total_2526,Size_Tag,Size_Trend,Closure_Risk_Score,Closure_Risk_Tag
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,86,86,122,100,Small School,Fluctuating,1,Monitor
MAU,RATANPURA,9620101007,GOVT HSS GARHA,63,82,129,132,Small School,Growing,1,Monitor
MAU,RATANPURA,9620104805,GOVT HSS JAMDARA,17,15,12,14,Micro School,Fluctuating,3,High Risk
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,136,146,195,154,Small School,Fluctuating,0,Safe
MEERUT,DAURALA,9070800123,GOVERNMENT HIGH SCHOOL KHIRWA NAUABAAD,63,54,71,84,Small School,Fluctuating,1,Monitor
MEERUT,DAURALA,9070803804,GOVT. HIGH SCH. CHINDAURI TAPPA LAWAR,55,45,40,54,Small School,Fluctuating,1,Monitor
MEERUT,DAURALA,9070802303,GOVT. HIGH SCHOOL PAVLI KHAS,102,121,100,112,Small School,Fluctuating,1,Monitor
MEERUT,HASTINAPUR,9071210901,GOVT. HIGH SCHOOL IKWARA,61,61,55,65,Small School,Fluctuating,1,Monitor
MEERUT,HASTINAPUR,9071202807,GOVT. HIGH SCHOOL RAHORA KHURD,201,135,128,136,Small School,Fluctuating,1,Monitor
MEERUT,HASTINAPUR,9071207720,RAJKIYA ASHRAM PADTI VIDYALAYA HASTINAPUR,145,151,170,180,Small School,Growing,0,Safe
MEERUT,HASTINAPUR,9071207710,RAJKIYA BALIKA INTER COLLEGE,851,859,798,676,Large School,Fluctuating,0,Safe
MEERUT,HASTINAPUR,9071207718,RAJKIYA INTAR COLLEGE,654,621,567,662,Large School,Fluctuating,0,Safe
MEERUT,JANI,9070404603,GOVT. SR. SEC. SCHOOL CHARDDRA,110,72,53,54,Small School,Fluctuating,2,At Risk
MEERUT,JANI,9070402105,RAJKIUYA INTER COLLEGE BAHERAMPUR JANI,280,257,287,278,Medium School,Fluctuating,0,Safe
MEERUT,KHARKHODA,9070302104,GOVT INTER COLLEGE JASORA,52,196,240,258,Medium School,Growing,0,Safe
MEERUT,KHARKHODA,9070301402,GOVT. HIGH SCH. FAKHARPUR KABTTA,35,25,29,38,Very Small,Fluctuating,2,At Risk
MEERUT,KHARKHODA,9070304002,GOVT. HIGH SCH. GOVINDPUR,68,78,82,102,Small School,Growing,1,Monitor
MEERUT,KHARKHODA,9070302403,GOVT. HIGH SCH. MUNDALI,78,78,57,50,Very Small,Getting Smaller,2,At Risk
MEERUT,KHARKHODA,9070303902,GOVT. HIGH SCH. PIPLI KHEDA,156,140,128,121,Small School,Getting Smaller,3,High Risk
MEERUT,KHARKHODA,9070301202,GOVT. HIGH SCH. ULDHAN,51,57,35,53,Small School,Fluctuating,1,Monitor
MEERUT,KHARKHODA,9070302208,GOVT. HIGH SCHOOL AJRADA,81,73,83,80,Small School,Fluctuating,1,Monitor
MEERUT,KHARKHODA,9070300121,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KHARKHODA,206,200,178,161,Small School,Getting Smaller,2,At Risk
MEERUT,MACHRA,9071001709,G.I.C JARODA ,16,29,39,50,Very Small,Growing,1,Monitor
MEERUT,MACHRA,9071001503,GOVT. HIGH SCH. BAHERORA,45,35,43,61,Small School,Fluctuating,1,Monitor
MEERUT,MACHRA,9071001904,RAJKIYA G.I.COLLEGE.KITHOR,204,225,213,206,Medium School,Fluctuating,0,Safe
MEERUT,MACHRA,9071001807,RAJKIYA INTER COLLEGE KAYAST BADDA,233,182,214,173,Small School,Fluctuating,0,Safe
MEERUT,MAWANA,9070904903,GOVT. HIGH SCH. BISOLA,95,107,101,89,Small School,Fluctuating,1,Monitor
MEERUT,MAWANA,9070905303,GOVT. HIGH SCH. TATEENA,25,23,31,40,Very Small,Fluctuating,2,At Risk
MEERUT,MAWANA,9070902305,GOVT. HIGH SCHOOL KAUL,32,26,32,35,Very Small,Fluctuating,2,At Risk
MEERUT,MEERUT,9070102103,GOVT HIGH SCHOOL KUDHLA,91,66,65,70,Small School,Fluctuating,2,At Risk
MEERUT,MEERUT,9070104802,GOVT. HIGH SCH. SOLANA,30,42,45,55,Small School,Growing,1,Monitor
MEERUT,MEERUT NAGAR,9071303611,DEVWATI VIRENDRA KUMAR GOVT. GIRLS. I.C MADHAV PURAM,612,635,610,581,Large School,Fluctuating,0,Safe
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,1250,1007,918,808,Large School,Getting Smaller,2,At Risk
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,763,731,740,766,Large School,Fluctuating,0,Safe
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,66,64,50,42,Very Small,Getting Smaller,4,Critical
MEERUT,PARIKSHIT GARH,9071106803,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,31,40,42,65,Small School,Growing,2,At Risk
MEERUT,PARIKSHIT GARH,9071100711,GOVT. H.S. AGWANPUR,54,50,52,64,Small School,Fluctuating,1,Monitor
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,106,95,94,87,Small School,Getting Smaller,3,High Risk
MEERUT,PARIKSHIT GARH,9071102333,GOVT. INTER COLLEGE LALIYANA,38,42,69,64,Small School,Fluctuating,0,Safe
MEERUT,PARIKSHIT GARH,9071100118,RAJKIYA GIRLS INTER COLLEGE,668,588,607,576,Large School,Fluctuating,0,Safe
MEERUT,RAJPURA,9070200208,GOVERNMENT GIRLS INTER COLLEGE,32,54,109,162,Small School,Growing,0,Safe
MEERUT,RAJPURA,9070205403,GOVT. HIGH SCHOOL KUNKURA,92,77,63,69,Small School,Fluctuating,2,At Risk
MEERUT,RAJPURA,9070201204,GOVT. HIGH SCHOOL MAME PUR,79,80,83,79,Small School,Fluctuating,1,Monitor
MEERUT,ROHTA,9070501502,GOVT. H S BADAM,59,26,31,33,Very Small,Fluctuating,3,High Risk
MEERUT,ROHTA,9070503303,GOVT. H S DUNGAR,45,47,52,68,Small School,Growing,1,Monitor
MEERUT,ROHTA,9070503411,RAJKIYA INTER COLLEGE PUTH KHAS ROHTA,293,274,248,288,Medium School,Fluctuating,0,Safe
MEERUT,SARDHANA,9070607601,GOVT. HIGH SCH. MADIYAI,32,32,33,29,Very Small,Fluctuating,2,At Risk
MEERUT,SARDHANA,9070603107,GOVT. INTER COLLEGE MAHADEV,126,109,123,141,Small School,Fluctuating,0,Safe
MEERUT,SARDHANA,9070603907,RAJKIYA INTER COLLEGE KAPSADH,47,66,63,76,Small School,Fluctuating,0,Safe
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,22,72,64,90,Small School,Fluctuating,1,Monitor
MEERUT,SARURPUR,9070700904,GOVT. HIGH SCH. DHANWALI / DAHAR,16,10,9,16,Micro School,Fluctuating,3,High Risk
MEERUT,SARURPUR,9070703507,GOVT. HIGH SCHOOL KHIWAI,88,109,91,83,Small School,Fluctuating,1,Monitor
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,153,177,183,159,Small School,Fluctuating,0,Safe
MIRZAPUR,CHHANBEY,9690510506,GOVT. HIGH SCHOOL BABURA,88,101,96,102,Small School,Fluctuating,1,Monitor
MIRZAPUR,CHHANBEY,9690511205,GOVT. HIGH SCHOOL BIROHI,92,111,131,156,Small School,Growing,1,Monitor
MIRZAPUR,CHHANBEY,9690513103,GOVT. HIGH SCHOOL DADAWA,72,61,82,86,Small School,Fluctuating,1,Monitor
MIRZAPUR,CHHANBEY,9690503904,GOVT. HIGH SCHOOL JASA BAGHAURA,35,31,39,58,Small School,Fluctuating,1,Monitor
MIRZAPUR,CHHANBEY,9690504408,GOVT. HIGH SCHOOL KUSHAHA,61,88,133,158,Small School,Growing,1,Monitor
MIRZAPUR,CHHANBEY,9690509703,GOVT. HIGH SCHOOL NADINI,25,23,37,61,Small School,Fluctuating,1,Monitor
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,91,126,184,175,Small School,Fluctuating,1,Monitor
MIRZAPUR,HALIA,9690206306,GOVT. GIRLS I.C. BARAUNDHA,163,180,209,209,Medium School,Growing,0,Safe
MIRZAPUR,HALIA,9690204213,GOVT. HIGH SCHOOL DRAMAND GANJ,33,45,30,51,Small School,Fluctuating,1,Monitor
MIRZAPUR,HALIA,9690211917,GOVT. HIGH SCHOOL HALIA,56,91,99,122,Small School,Growing,1,Monitor
MIRZAPUR,HALIA,9690203008,GOVT. HIGH SCHOOL PATEHRA,20,31,22,31,Very Small,Fluctuating,2,At Risk
MIRZAPUR,HALIA,9690206307,GOVT. U.M.V. BARAUNDHA,78,75,74,86,Small School,Fluctuating,1,Monitor
MIRZAPUR,HALIA,9690213303,GOVT. U.M.V. KHARIHAT KHURD,63,65,59,56,Small School,Fluctuating,1,Monitor
MIRZAPUR,HALIA,9690209405,GOVT. U.M.V. MATWAR,32,28,22,29,Very Small,Fluctuating,3,High Risk
MIRZAPUR,HALIA,9690206703,GOVT. U.M.V. NAIDI KATHARI,92,98,113,108,Small School,Fluctuating,1,Monitor
MIRZAPUR,HALIA,9690201403,GOVT. U.M.V. PIPRA,166,170,162,175,Small School,Fluctuating,1,Monitor
MIRZAPUR,HALIA,9690208503,GOVT. U.MV. KOTA SHIV PRATAP,81,68,66,67,Small School,Fluctuating,2,At Risk
MIRZAPUR,JAMALPUR,9690808305,GOVT U.M.V. BHUILEE,327,327,338,331,Medium School,Fluctuating,1,Monitor
MIRZAPUR,JAMALPUR,9690800803,GOVT. U.M.V. GORAKHPUR MAFEE,235,215,230,227,Medium School,Fluctuating,1,Monitor
MIRZAPUR,KONE,9690702504,GOVT. HIGH SCHOOL BHOGAON,52,55,80,82,Small School,Growing,1,Monitor
MIRZAPUR,KONE,9690704704,GOVT. HIGH SCHOOL CHETGANJ,100,142,160,179,Small School,Growing,1,Monitor
MIRZAPUR,KONE,9690700109,GOVT. HIGH SCHOOL CHILH,153,108,134,170,Small School,Fluctuating,1,Monitor
MIRZAPUR,KONE,9690702108,GOVT. HIGH SCHOOL MUJEHRA,60,69,80,105,Small School,Growing,1,Monitor
MIRZAPUR,KONE,9690703307,GOVT. HIGH SCHOOL TILTHI,118,147,156,154,Small School,Fluctuating,1,Monitor
MIRZAPUR,KONE,9690701104,GOVT. U.M.V. BALLI PARWA,69,101,106,108,Small School,Growing,1,Monitor
MIRZAPUR,LALGANJ,9690308703,GOVT. HIGH SCHOOL KOTHI,54,83,92,134,Small School,Growing,1,Monitor
MIRZAPUR,LALGANJ,9690307106,GOVT. HIGH SCHOOL LAHANGPUR,142,152,157,162,Small School,Growing,1,Monitor
MIRZAPUR,LALGANJ,9690304105,GOVT. HIGH SCHOOL TILAON,35,46,68,83,Small School,Growing,1,Monitor
MIRZAPUR,LALGANJ,9690300110,GOVT. U.M.V. DUBAR KALA,145,177,213,162,Small School,Fluctuating,1,Monitor
MIRZAPUR,LALGANJ,9690305905,GOVT. U.M.V. NEVADHIYA-2,78,74,55,60,Small School,Fluctuating,2,At Risk
MIRZAPUR,LALGANJ,9690305504,GOVT. U.M.V. RAMPUR VASID ALI,90,91,101,117,Small School,Growing,1,Monitor
MIRZAPUR,LALGANJ,9690304305,GOVT. U.M.V. USARI PANDEY,68,69,67,66,Small School,Fluctuating,1,Monitor
MIRZAPUR,MAJHAWA,9691006114,GOVT. GIRL INTER COLLAGE KACHHAWAN,312,287,263,263,Medium School,Getting Smaller,0,Safe
MIRZAPUR,MAJHAWA,9691005604,GOVT. HIGH SCHOOL AAHEE,163,163,174,216,Medium School,Growing,1,Monitor
MIRZAPUR,MAJHAWA,9691005503,GOVT. HIGH SCHOOL GOTWAN,92,80,84,78,Small School,Fluctuating,1,Monitor
MIRZAPUR,MARIHAN,9691101104,"GOVT. HIGH SCHOOL, RAIKARA",68,49,43,53,Small School,Fluctuating,2,At Risk
MIRZAPUR,MARIHAN,9691106903,GOVT. U.M.V. BELAHARA,188,178,156,167,Small School,Fluctuating,1,Monitor
MIRZAPUR,MARIHAN,9691101904,GOVT. U.M.V. RAJAUHAN,132,143,150,157,Small School,Growing,1,Monitor
MIRZAPUR,NAGAR,9691409809,GOVT. HIGH SCHOOL BHARUHANA,184,189,167,165,Small School,Fluctuating,1,Monitor
MIRZAPUR,NAGAR,9691407303,GOVT. HIGH SCHOOL DULLAHPUR,46,89,74,70,Small School,Fluctuating,1,Monitor
MIRZAPUR,NAGAR,9691406706,GOVT. HIGH SCHOOL JIGNAUREE,75,99,95,110,Small School,Fluctuating,1,Monitor
MIRZAPUR,NAGAR,9691408507,GOVT. HIGH SCHOOL MAHUARI KALA,43,59,59,76,Small School,Growing,1,Monitor
MIRZAPUR,NAGAR,9691410604,GOVT. HIGH SCHOOL SHAHPUR,61,97,123,125,Small School,Growing,1,Monitor
MIRZAPUR,NAGAR,9691405703,"GOVT. HIGH SCHOOL, INDI, VEERSHAHPUR",212,213,181,188,Small School,Fluctuating,1,Monitor
MIRZAPUR,NAGAR PALIKA,9691300207,G.G.I.C.VINDHYACHAL,310,367,377,337,Medium School,Fluctuating,0,Safe
MIRZAPUR,NAGAR PALIKA,9691304906,GOVERNMENT INTER COLLEGE,831,732,669,575,Large School,Getting Smaller,2,At Risk
MIRZAPUR,NAGAR PALIKA,9691301008,SW. KASHIRAM RAJKIYA BALIKA I.C.,557,442,383,344,Medium School,Getting Smaller,2,At Risk
MIRZAPUR,NARAYANPUR,9690913502,G.G.I.C. CHUNAR,1233,1147,1104,1005,Large School,Getting Smaller,2,At Risk
MIRZAPUR,PAHARI,9690401804,GOVT. GIRLS HIGH SCHOOL BHARPURA,232,253,243,266,Medium School,Fluctuating,1,Monitor
MIRZAPUR,PAHARI,9690400704,GOVT. HIGH SCHOOL DADHIRAM,43,40,39,50,Very Small,Fluctuating,1,Monitor
MIRZAPUR,PAHARI,9690401106,GOVT. HIGH SCHOOL DATI,163,145,123,94,Small School,Getting Smaller,3,High Risk
MIRZAPUR,PAHARI,9690403003,GOVT. HIGH SCHOOL KATHANAI,122,96,103,135,Small School,Fluctuating,1,Monitor
MIRZAPUR,PAHARI,9690404704,GOVT. HIGH SCHOOL TOSAWAN,171,168,206,236,Medium School,Fluctuating,1,Monitor
MIRZAPUR,PAHARI,9690405306,"SAMAJWADI ABHINAV VIDYALAYA, BHOJPUR PAHARI",65,43,38,23,Micro School,Getting Smaller,4,Critical
MIRZAPUR,RAJGARH,9690604903,GOVT. H.S.S. KHAMHVA JAMTEE,49,39,56,83,Small School,Fluctuating,1,Monitor
MIRZAPUR,RAJGARH,9690611503,GOVT. U.M.V. DHAURAHA,79,77,66,86,Small School,Fluctuating,1,Monitor
MIRZAPUR,RAJGARH,9690604502,GOVT. U.M.V. KHORADEEH,125,126,133,170,Small School,Growing,1,Monitor
MIRZAPUR,RAJGARH,9690603203,GOVT. U.M.V. TENDUA KALA,184,227,247,269,Medium School,Growing,1,Monitor
MIRZAPUR,SEEKHAR,9690105102,BABA RAM ABHILASH GIC DOMANPUR,117,114,122,127,Small School,Fluctuating,0,Safe
MIRZAPUR,SEEKHAR,9690101005,GOVT. HIGH SCHOOL ADALPURA,117,107,123,154,Small School,Fluctuating,1,Monitor
MIRZAPUR,SEEKHAR,9690102203,GOVT. HIGH SCHOOL KHANPUR,50,44,41,95,Small School,Fluctuating,1,Monitor
MORADABAD,BHAGATPUR TANDA,9040200606,GOVERNMENT HIGH SCHOOL RANI NAGAL,72,57,43,66,Small School,Fluctuating,1,Monitor
MORADABAD,BHAGATPUR TANDA,9040202703,GOVERNMENT HIGHER SEC SCHOOL,78,86,102,88,Small School,Fluctuating,1,Monitor
MORADABAD,BHAGATPUR TANDA,9040200118,GOVERNMENT INTER COLLEGE,371,284,229,254,Medium School,Fluctuating,0,Safe
MORADABAD,BHAGATPUR TANDA,9040209802,GOVT.HIGH SCHOOL SEHAL,104,104,114,125,Small School,Growing,1,Monitor
MORADABAD,BILARI,9040301511,GOVERNMENT INTER COLLEGE THANWLA BILARI MORADABAD,61,51,58,88,Small School,Fluctuating,1,Monitor
MORADABAD,BILARI,9040322804,GOVT.HIGH SCHOOL BEHTA SARTHAL,114,101,118,120,Small School,Fluctuating,1,Monitor
MORADABAD,BILARI,9040300103,GOVT.HIGH SCHOOL SAFILPUR,48,57,69,76,Small School,Growing,1,Monitor
MORADABAD,BILARI,9040306005,GOVT.INTER COLLEGE NAGALIYA JAT,501,473,487,514,Large School,Fluctuating,0,Safe
MORADABAD,BILARI,9040318003,RAJKIYA ABHINAV VIDHYALYA NARAYANPUR DEVA,63,71,71,92,Small School,Growing,2,At Risk
MORADABAD,CHAJLET,9042003603,GOVERNMENT HIGHER SECONDARY SCHOOL KUCHAWALI,137,115,96,103,Small School,Fluctuating,1,Monitor
MORADABAD,CHAJLET,9042002902,GOVERNMENT KANYA INTER COLLEGE MUDAKHERI,219,188,184,165,Small School,Getting Smaller,2,At Risk
MORADABAD,CHAJLET,9042002405,GOVT INTER COLLEGE MANPUR MUJJAFARPUR MORADABAD,179,182,217,243,Medium School,Growing,0,Safe
MORADABAD,CHAJLET,9042007613,GOVT INTER COLLEGE SALEMPUR,372,319,314,179,Small School,Getting Smaller,2,At Risk
MORADABAD,CHAJLET,9042007805,GOVT.HIGH SCHOOL BEGUMPUR,82,82,96,84,Small School,Fluctuating,1,Monitor
MORADABAD,CHAJLET,9042000804,GOVT.HIGH SCHOOL CHANGARI,106,104,90,103,Small School,Fluctuating,1,Monitor
MORADABAD,CHAJLET,9042003806,RAJKIYA HIGHER SECONDARY SCHOOL LADAWALI,62,36,40,59,Small School,Fluctuating,1,Monitor
MORADABAD,DILARI,9040614101,GOVERNMENT INTER COLLEGE,156,199,176,151,Small School,Fluctuating,0,Safe
MORADABAD,DILARI,9040601918,GOVERNMENT INTER COLLEGE SIHALI KHADDAR,58,81,165,174,Small School,Growing,0,Safe
MORADABAD,DILARI,9040606625,Pt Deendayal Upadhyay Govt Model Inter College Jatpura,149,169,212,195,Small School,Fluctuating,0,Safe
MORADABAD,KUNDERKI,9040708713,GOVERNMENT INTER COLLEGE RATANPUR KALAN,401,424,481,447,Medium School,Fluctuating,0,Safe
MORADABAD,KUNDERKI,9040709710,GOVERNMENT KANYA INTER COLLEGE,140,122,105,112,Small School,Fluctuating,0,Safe
MORADABAD,KUNDERKI,9040704206,GOVT.HIGH SCHOOL HATHIPUR CHITTO,34,35,44,39,Very Small,Fluctuating,2,At Risk
MORADABAD,KUNDERKI,9040706403,GOVT.HIGH SCHOOL NAGALIYA MASHKULA,103,88,126,144,Small School,Fluctuating,1,Monitor
MORADABAD,KUNDERKI,9040700605,RAJKIYA BALIKA HIGH SCHOOL HUSSAINPUR CHIRAWALI,221,143,127,136,Small School,Fluctuating,1,Monitor
MORADABAD,MORADABAD,9040802904,GOVT HIGH SCHOOL KHADANA,188,177,195,191,Small School,Fluctuating,1,Monitor
MORADABAD,MORADABAD,9040800132,GOVT.INTER COLLEGE PAKBARA,849,818,809,751,Large School,Getting Smaller,1,Monitor
MORADABAD,MORADABAD CITY BOYS,9041505401,GOVERNMENT INTER COLLEGE,546,658,586,391,Medium School,Fluctuating,0,Safe
MORADABAD,MORADABAD CITY GIRLS,9041402835,GOVT GIRLS INTER COLLEGE,936,910,964,950,Large School,Fluctuating,0,Safe
MORADABAD,MUNDAPANDAY,9040900606,GOVERNMENT HIGHER SEC. SCHOOL,139,119,136,154,Small School,Fluctuating,1,Monitor
MORADABAD,MUNDAPANDAY,9040908605,GOVERNMENT INTER COLLEGE,521,574,626,615,Large School,Fluctuating,0,Safe
MORADABAD,MUNDAPANDAY,9040909708,GOVERNMENT INTER COLLEGE SARKARA KHAS,137,218,320,346,Medium School,Growing,0,Safe
MORADABAD,MUNDAPANDAY,9040904202,GOVT.HIGH SCHOOL LAXMIPUR KATTAI,114,103,103,110,Small School,Fluctuating,1,Monitor
MORADABAD,MUNDAPANDAY,9040903303,GOVT.HIGH SCHOOL VEERPUR BATIYAR,83,57,66,74,Small School,Fluctuating,1,Monitor
MORADABAD,THAKURDWARA,9041209504,GOVERNMENT INTER COLLEGE SAHBAJPUR KALA,41,100,151,163,Small School,Growing,0,Safe
MORADABAD,THAKURDWARA,9041201241,GOVT INTER COLLEGE THAKURDWARA,144,156,122,112,Small School,Fluctuating,0,Safe
MORADABAD,THAKURDWARA,9041208304,GOVT. KANYA INTER COLLEGE,75,69,64,78,Small School,Fluctuating,0,Safe
MORADABAD,THAKURDWARA,9041212602,GOVT.HIGH SCHOOL TANDA AFJAL,31,40,30,24,Micro School,Fluctuating,3,High Risk
MORADABAD,THAKURDWARA,9041201221,SHIV HARI GOVT. KANYA INTER CO,385,331,334,316,Medium School,Fluctuating,0,Safe
MUZAFFARNAGAR,BAGHRA,9020202904,GOVT INTER COLLEGE BUDHINA KHURD   MUZAFFARNAGAR,98,91,92,119,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,BAGHRA,9020204408,GOVT.HIGHE SCHOOL KUTBI,86,82,71,60,Small School,Getting Smaller,3,High Risk
MUZAFFARNAGAR,BUDHANA,9020601509,GOVT HIGH SCHOOL ALIPUR ATERNA,37,41,52,75,Small School,Growing,1,Monitor
MUZAFFARNAGAR,BUDHANA,9020601003,GOVT HIGH SCHOOL ATALI,61,71,78,88,Small School,Growing,1,Monitor
MUZAFFARNAGAR,BUDHANA,9020605701,GOVT INTER COLLEGE BIRAL  MUZAFFARNAGAR,81,61,62,126,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,BUDHANA,9020603506,GOVT INTER COLLEGE GARHI SHEKHAWATPUR BUDHANA MUZAFFARNAGAR,567,584,554,607,Large School,Fluctuating,0,Safe
MUZAFFARNAGAR,BUDHANA,9020602508,GOVT INTER COLLEGE KALYANPUR,167,228,181,146,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,BUDHANA,9020604805,GOVT INTER COLLEGE SAFIPUR PATTI    MUZAFFARNAGAR,155,120,84,98,Small School,Fluctuating,2,At Risk
MUZAFFARNAGAR,BUDHANA,9020603404,GOVT. HIGH SCHOOL LOI,26,38,49,55,Small School,Growing,1,Monitor
MUZAFFARNAGAR,BUDHANA,9020604907,GOVT. HIGH SCHOOL MOHD. PUR RAI SINGH,27,18,24,41,Very Small,Fluctuating,2,At Risk
MUZAFFARNAGAR,BUDHANA,9020600206,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE BITAWADA MZN,105,113,119,112,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,CHARTHAWAL,9020303907,GOVT INTER COLLEGE MUTHRA   MUZAFFARNAGAR,110,82,74,58,Small School,Getting Smaller,3,High Risk
MUZAFFARNAGAR,CHARTHAWAL,9020305109,GOVT.HIGH SCHOOL RONIHERJIPUR,117,121,141,120,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,CHARTHAWAL,9020300805,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE BADHAIKALAN MZN,346,352,341,360,Medium School,Fluctuating,0,Safe
MUZAFFARNAGAR,JANSATH,9021200814,GOVERNMENT INTER COLLEGE KAWAL,184,297,327,344,Medium School,Growing,0,Safe
MUZAFFARNAGAR,JANSATH,9021201906,GOVT INTER COLLEGE MEHALKI   MUZAFFARNAGAR,121,135,143,174,Small School,Growing,0,Safe
MUZAFFARNAGAR,JANSATH,9021207211,"GOVT, HIGH SCHOOL TISAMG",72,71,59,71,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,JANSATH,9021205204,GOVT. HIGH SCHOOL HUSAINPUR KHADAR,66,38,42,48,Very Small,Fluctuating,3,High Risk
MUZAFFARNAGAR,JANSATH,9021201009,GOVT. HIGH SCHOOL JANDHERI,61,51,63,61,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,JANSATH,9021202507,GOVT. HIGH SCHOOL SAMBHALHERA,53,55,57,56,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,JANSATH,9021203406,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE KASAMPUR KHOLA MZN,58,81,115,142,Small School,Growing,0,Safe
MUZAFFARNAGAR,KHATAULI,9021401504,GOVT. HIGH SCHOOL BADSU,112,102,102,112,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,KHATAULI,9021400115,GOVT.HIGH SCHOOL NAVLA,192,147,115,113,Small School,Getting Smaller,3,High Risk
MUZAFFARNAGAR,KHATAULI,9021400207,RAJKIYA KANYA INTER COLLEGE BHANISI,222,235,208,201,Medium School,Fluctuating,0,Safe
MUZAFFARNAGAR,MORNA,9021305006,DEEN MOHAMMAD RAJKIYA  INTER COLLEGE  COLLEGE KAMHERA  MUZAFFARNAGAR,181,193,195,193,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,MORNA,9021303815,GOVT INTER COLLEGE JAULI MORNA MUZAFFARNAGAR,184,143,123,135,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,MORNA,9021303503,GOVT. HIGH SCHOOL RASULPUR,104,109,116,115,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,MORNA,9021302706,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER SIKANDERPUR MZN,157,159,148,123,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,PURKAJI,9020400704,GOV. HIGH SCHOOL KASAMPUR,34,23,34,38,Very Small,Fluctuating,3,High Risk
MUZAFFARNAGAR,PURKAJI,9020404852,GOVT INTER COLLEGE PURKAJI MUZAFFARNAGAR,509,487,406,382,Medium School,Getting Smaller,2,At Risk
MUZAFFARNAGAR,PURKAJI,9020405205,GOVT. HIGH SCHOOL HARINAGAR,202,187,162,175,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,PURKAJI,9020402209,GOVT.HIGH SCHOOL TEJALHERA,84,80,65,50,Very Small,Getting Smaller,3,High Risk
MUZAFFARNAGAR,PURKAJI,9020404613,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE KHAI KHERI MZN,52,49,68,79,Small School,Fluctuating,0,Safe
MUZAFFARNAGAR,SADAR,9020100607,GOVT HIGH SCHOOL RAI,47,55,45,30,Very Small,Fluctuating,3,High Risk
MUZAFFARNAGAR,SADAR,9020104012,GOVT INTER COLLEGE BAHADARPUR,31,109,149,199,Small School,Growing,0,Safe
MUZAFFARNAGAR,SADAR,9020102509,RAJKIYA HIGH SCHOOL JATMUJHERA,87,76,88,77,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,SADAR [TOWN AREA],9021500266,GOVT. INTER COLLEGE MUZAFFARNAGAR,1010,1048,852,706,Large School,Fluctuating,0,Safe
MUZAFFARNAGAR,SHAHPUR,9020503915,GOVT INTER COLLEGE PURBALIYA,73,100,75,75,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,SHAHPUR,9020501813,GOVT. GIRLS INTER COLLEGE SISOULI,414,434,431,425,Medium School,Fluctuating,0,Safe
MUZAFFARNAGAR,SHAHPUR,9020503706,GOVT. HIGH SCHOOL JEEVNA (SHAHPUR),68,86,84,79,Small School,Fluctuating,1,Monitor
MUZAFFARNAGAR,SHAHPUR,9020500408,GOVT. HIGHSCHOOL DHINDHAVALI (SHAHPUR),36,30,34,28,Very Small,Fluctuating,3,High Risk
PILIBHIT,AMARIA,9210101610,GOVERNMENT HIGH SCHOOL DEORANIA AMARIYA PILIBHIT,54,52,53,56,Small School,Fluctuating,1,Monitor
PILIBHIT,AMARIA,9210102611,GOVERNMENT HIGH SCHOOL TONDERPUR,49,43,34,48,Very Small,Fluctuating,2,At Risk
