District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Share_C8,Share_C9,Share_C10,Share_C11,Share_C12,HHI_2223,HHI_2526,HHI_Trend,Dominant_Class,Top2_Classes_pct,Concentration_Tag
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,0,47,41,0,0,88,0.0,0.5341,0.4659,0.0,0.0,0.5643,0.5023,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SHRAWASTI,JAMUNHA,9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,0,23,21,0,0,44,0.0,0.5227,0.4773,0.0,0.0,0.5125,0.501,Stable,Class 9,100.0,Highly Concentrated
SHRAWASTI,JAMUNHA,9510401103,RAJKIYA HIGH SCHOOL INDWA,0,30,35,0,0,65,0.0,0.4615,0.5385,0.0,0.0,0.5425,0.503,Stable,Class 10,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,0,33,31,0,0,64,0.0,0.5156,0.4844,0.0,0.0,0.605,0.5005,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,0,90,87,0,0,177,0.0,0.5085,0.4915,0.0,0.0,0.5213,0.5001,Stable,Class 9,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,0,47,53,0,0,100,0.0,0.47,0.53,0.0,0.0,0.5151,0.5018,Stable,Class 10,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,0,32,25,0,0,57,0.0,0.5614,0.4386,0.0,0.0,0.5703,0.5075,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,0,39,16,0,0,55,0.0,0.7091,0.2909,0.0,0.0,0.8673,0.5874,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,0,168,40,0,0,208,0.0,0.8077,0.1923,0.0,0.0,0.5045,0.6893,Becoming More Concentrated,Class 9,100.0,Extreme Concentration
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,0,26,30,0,0,56,0.0,0.4643,0.5357,0.0,0.0,0.5756,0.5026,Becoming More Balanced,Class 10,100.0,Highly Concentrated
SHRAWASTI,SIRSIYA,9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",0,212,161,146,69,588,0.0,0.3605,0.2738,0.2483,0.1173,0.3937,0.2804,Becoming More Balanced,Class 9,63.4,Balanced
SIDDHARTHNAGAR,BANSI,9540310301,GOVRN.KANYA INTER COLLEGE BANS,22,59,42,27,33,183,0.1202,0.3224,0.2295,0.1475,0.1803,0.2441,0.2254,Stable,Class 9,55.2,Balanced
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,0,59,38,0,0,97,0.0,0.6082,0.3917,0.0,0.0,0.5037,0.5234,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,BANSI,9540303603,RAJKIYEE U.M.V. GONHATAL,0,79,64,0,0,143,0.0,0.5524,0.4475,0.0,0.0,0.5049,0.5055,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,BARHANI,9540101203,RAJKEEY UMV MOHAN KOLA,0,53,39,0,0,92,0.0,0.5761,0.4239,0.0,0.0,0.5111,0.5116,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,0,80,87,0,0,167,0.0,0.479,0.521,0.0,0.0,0.5003,0.5009,Stable,Class 10,100.0,Highly Concentrated
SIDDHARTHNAGAR,BIRDPUR,9540203811,RAJKEEY UMV BAHORAVA UTTARI,0,58,30,0,0,88,0.0,0.6591,0.3409,0.0,0.0,0.6754,0.5506,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,0,15,13,0,0,28,0.0,0.5357,0.4643,0.0,0.0,0.6763,0.5026,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,DUMARIYAGANJ,9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,14,97,95,85,103,394,0.0355,0.2462,0.2411,0.2157,0.2614,0.2273,0.2349,Stable,Class 12,50.8,Balanced
SIDDHARTHNAGAR,DUMARIYAGANJ,9540806903,RAJKEEY U.M.V. KUNDI,0,106,68,0,0,174,0.0,0.6092,0.3908,0.0,0.0,0.5121,0.5238,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,DUMARIYAGANJ,9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,66,104,99,56,66,391,0.1688,0.266,0.2532,0.1432,0.1688,0.2473,0.2124,Stable,Class 9,51.9,Perfectly Balanced
SIDDHARTHNAGAR,DUMARIYAGANJ,9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,0,66,36,0,0,102,0.0,0.6471,0.3529,0.0,0.0,0.5006,0.5433,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,0,44,40,0,0,84,0.0,0.5238,0.4762,0.0,0.0,0.5034,0.5011,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,35,59,81,58,43,276,0.1268,0.2138,0.2935,0.2101,0.1558,0.2818,0.2163,Becoming More Balanced,Class 10,50.7,Perfectly Balanced
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,0,56,29,0,0,85,0.0,0.6588,0.3412,0.0,0.0,0.5556,0.5504,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,0,52,49,0,0,101,0.0,0.5148,0.4851,0.0,0.0,0.5249,0.5004,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,KHESARAHA,9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,59,124,130,93,66,472,0.125,0.2627,0.2754,0.197,0.1398,0.2746,0.2189,Becoming More Balanced,Class 10,53.8,Perfectly Balanced
SIDDHARTHNAGAR,KHESARAHA,9540505103,RAJKIYEE U.M.V MATIYARIYA,0,55,18,0,0,73,0.0,0.7534,0.2466,0.0,0.0,0.5383,0.6284,Becoming More Concentrated,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,KHUNIYANV,9541000105,RAJKEEY U.M.V. UNCHDIH,0,98,57,0,0,155,0.0,0.6323,0.3677,0.0,0.0,0.5402,0.535,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,KHUNIYANV,9541016708,RAJKIYA U M V DHOBHA,0,59,17,0,0,76,0.0,0.7763,0.2237,0.0,0.0,1.0,0.6527,Becoming More Balanced,Class 9,100.0,Extreme Concentration
SIDDHARTHNAGAR,MITHAVAL,9540603004,RAJKIYEE U.M.V. MASINA KHAS,0,40,15,0,0,55,0.0,0.7273,0.2727,0.0,0.0,0.6543,0.6033,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,NAUGARH,9541207002,G.G.I.C. TETARI BAZAR,39,88,72,96,76,371,0.1051,0.2372,0.1941,0.2588,0.2049,0.2344,0.2139,Stable,Class 11,49.6,Perfectly Balanced
SIDDHARTHNAGAR,NAUGARH,9541204303,RAJKEEY INTER COLLEGE NAUGARH,81,104,147,105,99,536,0.1511,0.194,0.2743,0.1959,0.1847,0.2143,0.2082,Stable,Class 10,47.0,Perfectly Balanced
SIDDHARTHNAGAR,NAUGARH,9541209304,RAJKEEY U.M.V. BASAUNI,0,121,73,0,0,194,0.0,0.6237,0.3763,0.0,0.0,0.5096,0.5306,Stable,Class 9,100.0,Highly Concentrated
SIDDHARTHNAGAR,NAUGARH,9541202204,RAJKEEY U.M.V. KODRA GRANT,0,28,34,0,0,62,0.0,0.4516,0.5484,0.0,0.0,0.5011,0.5047,Stable,Class 10,100.0,Highly Concentrated
SIDDHARTHNAGAR,SHOHARATGARH,9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,0,39,24,0,0,63,0.0,0.619,0.3809,0.0,0.0,0.5372,0.5283,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,ALIYA,9240100708,GGIC IMALIYA SULTANPUR,34,97,63,76,0,270,0.1259,0.3593,0.2333,0.2815,0.0,0.6824,0.2786,Becoming More Balanced,Class 9,64.1,Balanced
SITAPUR,ALIYA,9240100702,GOVT GIRLS H.S. SCHOOL EMILIYA SULTANPUR ,0,69,81,0,0,150,0.0,0.46,0.54,0.0,0.0,0.5001,0.5032,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,ALIYA,9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,0,54,62,0,0,116,0.0,0.4655,0.5345,0.0,0.0,0.5346,0.5024,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,BEHTA,9240208305,G HS SALARPUR DARAPUR BEHTA,0,32,34,0,0,66,0.0,0.4848,0.5151,0.0,0.0,0.5001,0.5005,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,BEHTA,9240204505,GOVT. SECONDRY SCHOOL RIHAR,0,72,44,0,0,116,0.0,0.6207,0.3793,0.0,0.0,0.508,0.5291,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,BEHTA,9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,0,32,17,0,0,49,0.0,0.653,0.3469,0.0,0.0,0.5017,0.5469,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,BEHTA,9240210005,GOVT.Higher Secondary School JuaPurva,0,26,15,0,0,41,0.0,0.6341,0.3658,0.0,0.0,0.5006,0.536,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,BEHTA,9240200405,RAJKIYA U.M.V. BHADFAR,0,94,52,10,0,156,0.0,0.6026,0.3333,0.0641,0.0,0.5005,0.4783,Stable,Class 9,93.6,Highly Concentrated
SITAPUR,BEHTA,9240212801,RAJKIYA U.M.V. BHAVANIPUR,0,25,29,0,0,54,0.0,0.463,0.537,0.0,0.0,0.5,0.5027,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,BISWAN,9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,96,160,95,122,151,624,0.1538,0.2564,0.1522,0.1955,0.242,0.5008,0.2094,Becoming More Balanced,Class 9,49.8,Perfectly Balanced
SITAPUR,BISWAN,9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,0,53,47,0,0,100,0.0,0.53,0.47,0.0,0.0,0.5234,0.5018,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,BISWAN,9240301402,RAJKIYA U.M.V. PIPRAKALA,0,66,51,0,0,117,0.0,0.5641,0.4359,0.0,0.0,0.5027,0.5082,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,GONDLAMAU,9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,0,83,105,0,0,188,0.0,0.4415,0.5585,0.0,0.0,0.5052,0.5068,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,GONDLAMAU,9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,0,51,16,0,0,67,0.0,0.7612,0.2388,0.0,0.0,0.6033,0.6364,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,HARGAON,9240506605,GOVT. H.S. VAJEERPUR,0,30,44,0,0,74,0.0,0.4054,0.5946,0.0,0.0,0.5008,0.5179,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,HARGAON,9240503602,GOVT. HIGH SCHOOL SALARPUR,0,86,94,0,0,180,0.0,0.4778,0.5222,0.0,0.0,0.5008,0.501,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,KASMANDA,9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,80,236,221,170,192,899,0.089,0.2625,0.2458,0.1891,0.2136,0.2444,0.2186,Stable,Class 9,50.8,Perfectly Balanced
SITAPUR,KASMANDA,9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,0,109,96,0,0,205,0.0,0.5317,0.4683,0.0,0.0,0.5017,0.502,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,KHAIRABAD,9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,0,51,61,0,0,112,0.0,0.4554,0.5446,0.0,0.0,0.5,0.504,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,KHAIRABAD,9240701601,RAJKIYA U.M.V CHILVARA,0,61,44,0,0,105,0.0,0.5809,0.419,0.0,0.0,0.5007,0.5131,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,LAHARPUR,9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,41,121,123,58,70,413,0.0993,0.293,0.2978,0.1404,0.1695,0.2444,0.2328,Stable,Class 10,59.1,Balanced
SITAPUR,LAHARPUR,9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,32,101,113,79,53,378,0.0847,0.2672,0.2989,0.209,0.1402,0.218,0.2313,Stable,Class 10,56.6,Balanced
SITAPUR,LAHARPUR,9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,79,156,63,89,26,413,0.1913,0.3777,0.1525,0.2155,0.063,1.0,0.2529,Becoming More Balanced,Class 9,59.3,Balanced
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,3,78,126,127,121,455,0.0066,0.1714,0.2769,0.2791,0.2659,0.2843,0.2547,Stable,Class 11,55.6,Balanced
SITAPUR,MACHHAREHTA,9240904704,RAJKIYA U.M.V. BANIAMAU,0,39,19,0,0,58,0.0,0.6724,0.3276,0.0,0.0,0.5083,0.5595,Becoming More Concentrated,Class 9,100.0,Highly Concentrated
SITAPUR,MACHHAREHTA,9240908303,RAJKIYA U.M.V. BHITHORA,0,42,60,0,0,102,0.0,0.4118,0.5882,0.0,0.0,0.5632,0.5156,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,MAHMOODABAD,9241010002,GGIC MAHMOODABAD,44,137,113,158,164,616,0.0714,0.2224,0.1834,0.2565,0.2662,0.2269,0.2249,Stable,Class 12,52.3,Balanced
SITAPUR,MAHMOODABAD,9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,46,46,25,22,27,166,0.2771,0.2771,0.1506,0.1325,0.1626,0.8673,0.2203,Becoming More Balanced,Class 8,55.4,Balanced
SITAPUR,MAHMOODABAD,9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,0,69,40,0,0,109,0.0,0.633,0.367,0.0,0.0,0.5027,0.5354,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,MAHMOODABAD,9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,33,68,76,41,42,260,0.1269,0.2615,0.2923,0.1577,0.1615,0.2634,0.2209,Stable,Class 10,55.4,Balanced
SITAPUR,MAHOLI,9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,34,132,114,75,82,437,0.0778,0.3021,0.2609,0.1716,0.1876,0.2355,0.23,Stable,Class 9,56.3,Balanced
SITAPUR,MAHOLI,9241107705,RAJKIYA U.M.V. RAJVAPUR,0,77,72,0,0,149,0.0,0.5168,0.4832,0.0,0.0,0.5133,0.5006,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,MISRIKH,9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,76,200,178,200,188,842,0.0903,0.2375,0.2114,0.2375,0.2233,0.2334,0.2155,Stable,Class 9,47.5,Perfectly Balanced
SITAPUR,MISRIKH,9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,0,55,59,0,0,114,0.0,0.4825,0.5175,0.0,0.0,0.5051,0.5006,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,MISRIKH,9241200201,RAJKIYA U.M.V. GULHARIYA,0,50,58,0,0,108,0.0,0.463,0.537,0.0,0.0,0.5011,0.5027,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,N.K.BISWAN,9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,54,112,115,161,165,607,0.089,0.1845,0.1895,0.2652,0.2718,0.2224,0.2221,Stable,Class 12,53.7,Balanced
SITAPUR,N.K.KHAIRABAD,9242101305,RAJKIYA BALIKA INTER COLLEGE KHAIRABAD,81,243,196,222,210,952,0.0851,0.2553,0.2059,0.2332,0.2206,0.2366,0.2178,Stable,Class 9,48.8,Perfectly Balanced
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,65,166,252,252,357,1092,0.0595,0.152,0.2308,0.2308,0.3269,0.232,0.24,Stable,Class 12,55.8,Balanced
SITAPUR,N.K.SITAPUR,9242301416,RAJKIYA INTER COLLEGE SITAPUR,53,251,218,380,403,1305,0.0406,0.1923,0.167,0.2912,0.3088,0.2348,0.2467,Stable,Class 12,60.0,Balanced
SITAPUR,PAHALA,9241300604,GOVT.HIGHER SECONDARY SCHOOL KABRA,0,50,24,0,0,74,0.0,0.6757,0.3243,0.0,0.0,0.5094,0.5617,Becoming More Concentrated,Class 9,100.0,Highly Concentrated
SITAPUR,PAHALA,9241300117,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Akbapur,62,131,117,136,95,541,0.1146,0.2421,0.2163,0.2514,0.1756,0.2783,0.2126,Becoming More Balanced,Class 11,49.4,Perfectly Balanced
SITAPUR,PAHALA,9241300106,RAJKIYA U.M.V. BHITKURA,0,78,49,0,0,127,0.0,0.6142,0.3858,0.0,0.0,0.5086,0.5261,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,PAHALA,9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,0,28,21,0,0,49,0.0,0.5714,0.4286,0.0,0.0,0.5848,0.5102,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SITAPUR,PARSENDI,9241403603,GOVT.HIGH SCHOOL TAPPA KHAJURIYA,0,55,61,0,0,116,0.0,0.4741,0.5259,0.0,0.0,0.5207,0.5013,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,PISAWAN,9241500112,GOVT. GIRLS INTER COLLEGE NERI,65,96,105,122,115,503,0.1292,0.1909,0.2087,0.2425,0.2286,0.2282,0.2078,Stable,Class 11,47.1,Perfectly Balanced
SITAPUR,PISAWAN,9241500806,RAJKIYA BALIKA INTER COLLEGE MAHMDAPUR PISAWAN,17,29,34,17,11,108,0.1574,0.2685,0.3148,0.1574,0.1019,0.8951,0.2311,Becoming More Balanced,Class 10,58.3,Balanced
SITAPUR,PISAWAN,9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,50,147,143,124,178,642,0.0779,0.229,0.2227,0.1931,0.2773,0.2349,0.2223,Stable,Class 12,50.6,Balanced
SITAPUR,PISAWAN,9241508502,RAJKIYA U.M.V. MOHARNIYA,0,113,92,0,0,205,0.0,0.5512,0.4488,0.0,0.0,0.5043,0.5052,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,RAMPURMATHURA,9241606005,GOVT.GIRLS HIGH SCHOOL KODORA,0,73,78,0,0,151,0.0,0.4834,0.5166,0.0,0.0,0.5017,0.5005,Stable,Class 10,100.0,Highly Concentrated
SITAPUR,RAMPURMATHURA,9241600502,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Sahranankari,69,57,64,50,47,287,0.2404,0.1986,0.223,0.1742,0.1638,0.269,0.2041,Becoming More Balanced,Class 8,46.3,Perfectly Balanced
SITAPUR,RAMPURMATHURA,9241605008,RAJKIYA INTER COLLEGE BASURA,165,227,206,227,181,1006,0.164,0.2256,0.2048,0.2256,0.1799,0.2316,0.203,Stable,Class 9,45.1,Perfectly Balanced
SITAPUR,RAMPURMATHURA,9241608212,RAJKIYA INTER COLLEGE RAMPURMATHURA,79,168,109,114,99,569,0.1388,0.2953,0.1916,0.2004,0.174,0.2203,0.2136,Stable,Class 9,49.6,Perfectly Balanced
SITAPUR,RAMPURMATHURA,9241607002,RAJKIYA U.M.V. BILASPUR,0,26,25,0,0,51,0.0,0.5098,0.4902,0.0,0.0,0.5,0.5002,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,REUSA,9241703404,GOVT. HIGHER SECONDARY SCHOOL CHAUSA,0,36,20,0,0,56,0.0,0.6428,0.3571,0.0,0.0,0.5219,0.5408,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,REUSA,9241700119,GOVT. Higher Secondary School THANGAON,0,91,88,0,0,179,0.0,0.5084,0.4916,0.0,0.0,0.5099,0.5001,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,SAKARAN,9241806804,GOVT. GIRLS  HIGHER SECONDARY SCHOOL  MADNAPUR,0,37,35,0,0,72,0.0,0.5139,0.4861,0.0,0.0,1.0,0.5004,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SITAPUR,SAKARAN,9241807903,GOVT. HIGHER SECONDRAY SCHOOL PACHDEVRA,0,37,23,0,0,60,0.0,0.6167,0.3833,0.0,0.0,0.5372,0.5272,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,SAKARAN,9241804804,RAJKIYA INTER COLLEGE. SANDA,164,261,294,224,221,1164,0.1409,0.2242,0.2526,0.1924,0.1899,0.2401,0.207,Stable,Class 10,47.7,Perfectly Balanced
SITAPUR,SIDHAULI,9241901111,G.I.C.NEELGAON,50,172,100,131,166,619,0.0808,0.2779,0.1616,0.2116,0.2682,0.2301,0.2265,Stable,Class 9,54.6,Balanced
SITAPUR,SIDHAULI,9241911203,GOVT.HIGHER SECONDARY SCHOOL SARAURA,0,114,112,0,0,226,0.0,0.5044,0.4956,0.0,0.0,0.5002,0.5,Stable,Class 9,100.0,Highly Concentrated
SITAPUR,SIDHAULI,9241910803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Jajour,67,209,208,155,142,781,0.0858,0.2676,0.2663,0.1985,0.1818,0.224,0.2223,Stable,Class 9,53.4,Balanced
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,0,68,63,0,0,131,0.0,0.5191,0.4809,0.0,0.0,0.5053,0.5007,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,BABHANI,9700700704,G.I.C. CHAPKI,84,217,202,145,129,777,0.1081,0.2793,0.26,0.1866,0.166,0.2812,0.2197,Becoming More Balanced,Class 9,53.9,Perfectly Balanced
SONBHADRA,BABHANI,9700702704,GOVT. HIGH SCHOOL NAWATOLA,0,47,26,0,0,73,0.0,0.6438,0.3562,0.0,0.0,0.5304,0.5414,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,0,91,81,0,0,172,0.0,0.5291,0.4709,0.0,0.0,0.5587,0.5017,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SONBHADRA,BABHANI,9700701706,GOVT. U.M.V. IKDIRI,0,86,247,0,0,333,0.0,0.2583,0.7417,0.0,0.0,0.5001,0.6169,Becoming More Concentrated,Class 10,100.0,Highly Concentrated
SONBHADRA,CHATRA,9700505203,GOVT. GIRLS HIGH SCHOOL BHUSAULIYA,0,32,22,0,0,54,0.0,0.5926,0.4074,0.0,0.0,0.5033,0.5171,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,CHATRA,9700504511,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RAMGARH,88,135,137,128,79,567,0.1552,0.2381,0.2416,0.2257,0.1393,0.58,0.2095,Becoming More Balanced,Class 10,48.0,Perfectly Balanced
SONBHADRA,CHOPAN,9700106103,G. I. C. KON,233,385,402,311,324,1655,0.1408,0.2326,0.2429,0.1879,0.1958,0.2268,0.2066,Stable,Class 10,47.6,Perfectly Balanced
SONBHADRA,CHOPAN,9700112318,G.G.I.C. OBRA,51,170,155,139,136,651,0.0783,0.2611,0.2381,0.2135,0.2089,0.2264,0.2203,Stable,Class 9,49.9,Balanced
SONBHADRA,CHOPAN,9700100503,GOVERNMENT INTER COLLEGE  GURMURA,58,176,166,128,166,694,0.0836,0.2536,0.2392,0.1844,0.2392,0.7524,0.2197,Becoming More Balanced,Class 9,49.3,Perfectly Balanced
SONBHADRA,CHOPAN,9700107304,GOVT. GIRLS HIGH SCHOOL GOTHANI,0,118,118,0,0,236,0.0,0.5,0.5,0.0,0.0,0.5211,0.5,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,CHOPAN,9700107242,GOVT. HIGH SCHOL JUGAIL,0,154,149,0,0,303,0.0,0.5082,0.4917,0.0,0.0,0.5254,0.5001,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,CHOPAN,9700101033,GOVT. HIGH SCHOOL PANARI,0,67,37,0,0,104,0.0,0.6442,0.3558,0.0,0.0,0.5058,0.5416,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,CHOPAN,9700109211,Govt. H.S.S. CHAKDAHIYA,0,52,28,0,0,80,0.0,0.65,0.35,0.0,0.0,0.5358,0.545,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,CHOPAN,9700100110,Govt. H.S.S. SIDHAHAWA,0,69,49,0,0,118,0.0,0.5847,0.4153,0.0,0.0,0.5071,0.5144,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,DUDHI,9700208504,G.G.I.C. DUDHI,106,327,355,351,371,1510,0.0702,0.2166,0.2351,0.2325,0.2457,0.2277,0.2215,Stable,Class 12,48.1,Balanced
SONBHADRA,DUDHI,9700208505,G.I.C. DUDHI,61,304,295,329,367,1356,0.045,0.2242,0.2176,0.2426,0.2706,0.24,0.2317,Stable,Class 12,51.3,Balanced
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,0,69,67,0,0,136,0.0,0.5073,0.4926,0.0,0.0,0.5719,0.5001,Becoming More Balanced,Class 9,100.0,Highly Concentrated
SONBHADRA,DUDHI,9700205007,GOVT. U.M.V. BAIRKHAN,0,64,51,0,0,115,0.0,0.5565,0.4435,0.0,0.0,0.5026,0.5064,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,DUDHI,9700201908,Govt. H.S.S. DIGHUL,0,84,85,0,0,169,0.0,0.497,0.503,0.0,0.0,0.5062,0.5,Stable,Class 10,100.0,Highly Concentrated
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,0,104,127,0,0,231,0.0,0.4502,0.5498,0.0,0.0,0.5749,0.505,Becoming More Balanced,Class 10,100.0,Highly Concentrated
SONBHADRA,GHORAWAL,9700400308,G I C GHORAWAL,100,343,390,249,348,1430,0.0699,0.2399,0.2727,0.1741,0.2434,0.235,0.2263,Stable,Class 10,51.6,Balanced
SONBHADRA,GHORAWAL,9700405504,GOVT. GIRLS INTER COLLEGE DOHARI,0,139,163,106,71,479,0.0,0.2902,0.3403,0.2213,0.1482,0.2921,0.2709,Stable,Class 10,63.0,Balanced
SONBHADRA,GHORAWAL,9700408504,GOVT. H.S.S. PARWANIYA,0,43,28,0,0,71,0.0,0.6056,0.3944,0.0,0.0,0.5044,0.5223,Stable,Class 9,100.0,Highly Concentrated
SONBHADRA,GHORAWAL,9700410606,GOVT. HIGH SCHOOL  PARSAUNA,0,34,28,0,0,62,0.0,0.5484,0.4516,0.0,0.0,0.5069,0.5047,Stable,Class 9,100.0,Highly Concentrated
